PMXCrossover,InvertMutator,SUSSelector,0.928,2822,1707.772756402518
PMXCrossover,InvertMutator,SUSSelector,0.707,2141,1640.5107775837864
PMXCrossover,InvertMutator,SUSSelector,0.798,2412,1643.79868815595
PMXCrossover,InvertMutator,SUSSelector,0.426,1311,1703.2900563768783
PMXCrossover,InvertMutator,SUSSelector,0.351,1057,1686.1902768612294
PMXCrossover,InvertMutator,SUSSelector,0.499,1522,1678.528071504827
PMXCrossover,InvertMutator,SUSSelector,0.739,2227,1705.4629478048766
PMXCrossover,InvertMutator,SUSSelector,0.474,1434,1643.8028131795747
PMXCrossover,InvertMutator,SUSSelector,0.724,2197,1669.2132969529564
PMXCrossover,InvertMutator,SUSSelector,0.676,2038,1667.2643171791142
PMXCrossover,InvertMutator,SUSSelector,0.535,1627,1660.9560806100048
PMXCrossover,InvertMutator,SUSSelector,0.58,1769,1817.3716435982965
PMXCrossover,InvertMutator,SUSSelector,0.391,1179,1545.1115182538965
PMXCrossover,InvertMutator,SUSSelector,0.488,1481,1581.2873918609102
PMXCrossover,InvertMutator,SUSSelector,0.591,1793,1771.6168937826958
PMXCrossover,InvertMutator,SUSSelector,0.858,2603,1737.1838856944164
PMXCrossover,InvertMutator,SUSSelector,0.797,2412,1688.4715054889302
PMXCrossover,InvertMutator,SUSSelector,0.862,2610,1712.0504392678924
PMXCrossover,InvertMutator,SUSSelector,0.467,1386,1633.7678322773368
PMXCrossover,InvertMutator,SUSSelector,0.403,1218,1692.02507586181
PMXCrossover,InvertMutator,SUSSelector,1.017,3091,1652.5150040740555
PMXCrossover,InvertMutator,SUSSelector,0.357,1076,1660.6603088927623
PMXCrossover,InvertMutator,SUSSelector,0.963,2924,1725.8943081540017
PMXCrossover,InvertMutator,SUSSelector,0.963,2897,1610.1932286559638
PMXCrossover,InvertMutator,SUSSelector,0.487,1456,1693.3191801819114
PMXCrossover,InvertMutator,SUSSelector,0.507,1531,1656.7157450030663
PMXCrossover,InvertMutator,SUSSelector,0.921,2812,1704.269792355661
PMXCrossover,InvertMutator,SUSSelector,0.43,1306,1818.9844189665625
PMXCrossover,InvertMutator,SUSSelector,0.945,2874,1637.3014143561468
PMXCrossover,InvertMutator,SUSSelector,0.378,1131,1623.0725413316472
PMXCrossover,InvertMutator,SUSSelector,0.653,1994,1788.8642467234115
